"assemblage","sequencing_depth","Method","expected_asvs","timepoint","hydro_group","samples","total_reads","observed_asvs_pooled"
"D90__Ctrl",513000,"Rarefaction",56.5090437375198,"D90","Ctrl",15,801982,57
"D90__Ctrl",514000,"Rarefaction",56.5130068562754,"D90","Ctrl",15,801982,57
"D90__Ctrl",515000,"Rarefaction",56.5169483058593,"D90","Ctrl",15,801982,57
"D90__Ctrl",516000,"Rarefaction",56.5208681770233,"D90","Ctrl",15,801982,57
"D90__Ctrl",517000,"Rarefaction",56.5247665599697,"D90","Ctrl",15,801982,57
"D90__Ctrl",518000,"Rarefaction",56.5286435443404,"D90","Ctrl",15,801982,57
"D90__Ctrl",519000,"Rarefaction",56.5324992191019,"D90","Ctrl",15,801982,57
"D90__Ctrl",520000,"Rarefaction",56.5363336727831,"D90","Ctrl",15,801982,57
"D90__Ctrl",521000,"Rarefaction",56.5401469932742,"D90","Ctrl",15,801982,57
"D90__Ctrl",522000,"Rarefaction",56.5439392679157,"D90","Ctrl",15,801982,57
"D90__Ctrl",523000,"Rarefaction",56.547710583633,"D90","Ctrl",15,801982,57
"D90__Ctrl",524000,"Rarefaction",56.5514610266974,"D90","Ctrl",15,801982,57
"D90__Ctrl",525000,"Rarefaction",56.555190682822,"D90","Ctrl",15,801982,57
"D90__Ctrl",526000,"Rarefaction",56.5588996372996,"D90","Ctrl",15,801982,57
"D90__Ctrl",527000,"Rarefaction",56.5625879748357,"D90","Ctrl",15,801982,57
"D90__Ctrl",528000,"Rarefaction",56.5662557795909,"D90","Ctrl",15,801982,57
"D90__Ctrl",529000,"Rarefaction",56.5699031351483,"D90","Ctrl",15,801982,57
"D90__Ctrl",530000,"Rarefaction",56.5735301247897,"D90","Ctrl",15,801982,57
"D90__Ctrl",531000,"Rarefaction",56.5771368310654,"D90","Ctrl",15,801982,57
"D90__Ctrl",532000,"Rarefaction",56.5807233361097,"D90","Ctrl",15,801982,57
"D90__Ctrl",533000,"Rarefaction",56.5842897216261,"D90","Ctrl",15,801982,57
"D90__Ctrl",534000,"Rarefaction",56.5878360686043,"D90","Ctrl",15,801982,57
"D90__Ctrl",535000,"Rarefaction",56.5913624577653,"D90","Ctrl",15,801982,57
"D90__Ctrl",536000,"Rarefaction",56.5948689692594,"D90","Ctrl",15,801982,57
"D90__Ctrl",537000,"Rarefaction",56.5983556826625,"D90","Ctrl",15,801982,57
"D90__Ctrl",538000,"Rarefaction",56.6018226772072,"D90","Ctrl",15,801982,57
"D90__Ctrl",539000,"Rarefaction",56.6052700315104,"D90","Ctrl",15,801982,57
"D90__Ctrl",540000,"Rarefaction",56.6086978238572,"D90","Ctrl",15,801982,57
"D90__Ctrl",541000,"Rarefaction",56.6121061319355,"D90","Ctrl",15,801982,57
"D90__Ctrl",542000,"Rarefaction",56.615495032974,"D90","Ctrl",15,801982,57
"D90__Ctrl",543000,"Rarefaction",56.6188646038766,"D90","Ctrl",15,801982,57
"D90__Ctrl",544000,"Rarefaction",56.6222149208594,"D90","Ctrl",15,801982,57
"D90__Ctrl",545000,"Rarefaction",56.6255460598045,"D90","Ctrl",15,801982,57
"D90__Ctrl",546000,"Rarefaction",56.6288580962231,"D90","Ctrl",15,801982,57
"D90__Ctrl",547000,"Rarefaction",56.6321511049526,"D90","Ctrl",15,801982,57
"D90__Ctrl",548000,"Rarefaction",56.6354251606173,"D90","Ctrl",15,801982,57
"D90__Ctrl",549000,"Rarefaction",56.6386803372535,"D90","Ctrl",15,801982,57
"D90__Ctrl",550000,"Rarefaction",56.6419167084052,"D90","Ctrl",15,801982,57
"D90__Ctrl",551000,"Rarefaction",56.645134347345,"D90","Ctrl",15,801982,57
"D90__Ctrl",552000,"Rarefaction",56.6483333268052,"D90","Ctrl",15,801982,57
"D90__Ctrl",553000,"Rarefaction",56.6515137190732,"D90","Ctrl",15,801982,57
"D90__Ctrl",554000,"Rarefaction",56.654675595993,"D90","Ctrl",15,801982,57
"D90__Ctrl",555000,"Rarefaction",56.6578190291086,"D90","Ctrl",15,801982,57
"D90__Ctrl",556000,"Rarefaction",56.6609440894219,"D90","Ctrl",15,801982,57
"D90__Ctrl",557000,"Rarefaction",56.6640508474566,"D90","Ctrl",15,801982,57
"D90__Ctrl",558000,"Rarefaction",56.6671393735186,"D90","Ctrl",15,801982,57
"D90__Ctrl",559000,"Rarefaction",56.6702097373333,"D90","Ctrl",15,801982,57
"D90__Ctrl",560000,"Rarefaction",56.6732620082167,"D90","Ctrl",15,801982,57
"D90__Ctrl",561000,"Rarefaction",56.6762962551955,"D90","Ctrl",15,801982,57
"D90__Ctrl",562000,"Rarefaction",56.6793125467783,"D90","Ctrl",15,801982,57
"D90__Ctrl",563000,"Rarefaction",56.6823109511233,"D90","Ctrl",15,801982,57
"D90__Ctrl",564000,"Rarefaction",56.6852915359186,"D90","Ctrl",15,801982,57
"D90__Ctrl",565000,"Rarefaction",56.6882543685697,"D90","Ctrl",15,801982,57
"D90__Ctrl",566000,"Rarefaction",56.6911995159621,"D90","Ctrl",15,801982,57
"D90__Ctrl",567000,"Rarefaction",56.694127044716,"D90","Ctrl",15,801982,57
"D90__Ctrl",568000,"Rarefaction",56.6970370209434,"D90","Ctrl",15,801982,57
"D90__Ctrl",569000,"Rarefaction",56.6999295104119,"D90","Ctrl",15,801982,57
"D90__Ctrl",570000,"Rarefaction",56.7028045785604,"D90","Ctrl",15,801982,57
"D90__Ctrl",571000,"Rarefaction",56.7056622903533,"D90","Ctrl",15,801982,57
"D90__Ctrl",572000,"Rarefaction",56.7085027105174,"D90","Ctrl",15,801982,57
"D90__Ctrl",573000,"Rarefaction",56.7113259031082,"D90","Ctrl",15,801982,57
"D90__Ctrl",574000,"Rarefaction",56.7141319322047,"D90","Ctrl",15,801982,57
"D90__Ctrl",575000,"Rarefaction",56.7169208611616,"D90","Ctrl",15,801982,57
"D90__Ctrl",576000,"Rarefaction",56.7196927532069,"D90","Ctrl",15,801982,57
"D90__Ctrl",577000,"Rarefaction",56.7224476710922,"D90","Ctrl",15,801982,57
"D90__Ctrl",578000,"Rarefaction",56.7251856772035,"D90","Ctrl",15,801982,57
"D90__Ctrl",579000,"Rarefaction",56.7279068336091,"D90","Ctrl",15,801982,57
"D90__Ctrl",580000,"Rarefaction",56.7306112019502,"D90","Ctrl",15,801982,57
"D90__Ctrl",581000,"Rarefaction",56.7332988435852,"D90","Ctrl",15,801982,57
"D90__Ctrl",582000,"Rarefaction",56.7359698194613,"D90","Ctrl",15,801982,57
"D90__Ctrl",583000,"Rarefaction",56.7386241902801,"D90","Ctrl",15,801982,57
"D90__Ctrl",584000,"Rarefaction",56.7412620161675,"D90","Ctrl",15,801982,57
"D90__Ctrl",585000,"Rarefaction",56.7438833571382,"D90","Ctrl",15,801982,57
"D90__Ctrl",586000,"Rarefaction",56.7464882727193,"D90","Ctrl",15,801982,57
"D90__Ctrl",587000,"Rarefaction",56.7490768222058,"D90","Ctrl",15,801982,57
"D90__Ctrl",588000,"Rarefaction",56.7516490644429,"D90","Ctrl",15,801982,57
"D90__Ctrl",589000,"Rarefaction",56.7542050579724,"D90","Ctrl",15,801982,57
"D90__Ctrl",590000,"Rarefaction",56.7567448610158,"D90","Ctrl",15,801982,57
"D90__Ctrl",591000,"Rarefaction",56.7592685314823,"D90","Ctrl",15,801982,57
"D90__Ctrl",592000,"Rarefaction",56.7617761269115,"D90","Ctrl",15,801982,57
"D90__Ctrl",593000,"Rarefaction",56.7642677044279,"D90","Ctrl",15,801982,57
"D90__Ctrl",594000,"Rarefaction",56.766743321033,"D90","Ctrl",15,801982,57
"D90__Ctrl",595000,"Rarefaction",56.7692030332454,"D90","Ctrl",15,801982,57
"D90__Ctrl",596000,"Rarefaction",56.7716468973236,"D90","Ctrl",15,801982,57
"D90__Ctrl",597000,"Rarefaction",56.7740749691258,"D90","Ctrl",15,801982,57
"D90__Ctrl",598000,"Rarefaction",56.7764873042794,"D90","Ctrl",15,801982,57
"D90__Ctrl",599000,"Rarefaction",56.7788839580418,"D90","Ctrl",15,801982,57
"D90__Ctrl",6e+05,"Rarefaction",56.7812649854365,"D90","Ctrl",15,801982,57
"D90__Hydrolysate",0,"Rarefaction",0,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",1000,"Rarefaction",19.9956413592617,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",2000,"Rarefaction",24.2564853285237,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",3000,"Rarefaction",27.2777248330704,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",4000,"Rarefaction",29.6485964010001,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",5000,"Rarefaction",31.5960762288543,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",6000,"Rarefaction",33.2398623281811,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",7000,"Rarefaction",34.6526998903869,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",8000,"Rarefaction",35.8832415837839,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",9000,"Rarefaction",36.9662621325379,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",10000,"Rarefaction",37.9277748107456,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",11000,"Rarefaction",38.787861214151,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",12000,"Rarefaction",39.5623761353758,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",13000,"Rarefaction",40.2640487950291,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",14000,"Rarefaction",40.9032336067932,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",15000,"Rarefaction",41.4884433899516,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",16000,"Rarefaction",42.0267400273459,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",17000,"Rarefaction",42.52402760471,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",18000,"Rarefaction",42.9852765802337,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",19000,"Rarefaction",43.4146978040458,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",20000,"Rarefaction",43.815879313185,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",21000,"Rarefaction",44.1918949718982,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",22000,"Rarefaction",44.545391520294,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",23000,"Rarefaction",44.8786588568311,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",24000,"Rarefaction",45.1936871645321,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",25000,"Rarefaction",45.4922136258435,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",26000,"Rarefaction",45.7757608386528,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",27000,"Rarefaction",46.0456685607283,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",28000,"Rarefaction",46.3031200810398,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",29000,"Rarefaction",46.5491642135749,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",30000,"Rarefaction",46.7847337298635,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",31000,"Rarefaction",47.0106608756763,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",32000,"Rarefaction",47.2276904694144,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",33000,"Rarefaction",47.4364910281332,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",34000,"Rarefaction",47.6376642360953,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",35000,"Rarefaction",47.8317530427572,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",36000,"Rarefaction",48.0192486060959,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",37000,"Rarefaction",48.2005962855123,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",38000,"Rarefaction",48.376200804527,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",39000,"Rarefaction",48.5464307429088,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",40000,"Rarefaction",48.7116224402715,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",41000,"Rarefaction",48.8720833983813,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",42000,"Rarefaction",49.0280952715613,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",43000,"Rarefaction",49.1799164862929,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",44000,"Rarefaction",49.3277845509228,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",45000,"Rarefaction",49.4719180932254,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",46000,"Rarefaction",49.6125186738772,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",47000,"Rarefaction",49.7497723840975,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",48000,"Rarefaction",49.8838512793759,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",49000,"Rarefaction",50.0149146535974,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",50000,"Rarefaction",50.1431101786652,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",51000,"Rarefaction",50.2685749274987,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",52000,"Rarefaction",50.3914362903042,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",53000,"Rarefaction",50.5118128031015,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",54000,"Rarefaction",50.6298148904377,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",55000,"Rarefaction",50.7455455372654,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",56000,"Rarefaction",50.8591009011647,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",57000,"Rarefaction",50.9705708586924,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",58000,"Rarefaction",51.0800395092195,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",59000,"Rarefaction",51.1875856260991,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",60000,"Rarefaction",51.2932830753759,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",61000,"Rarefaction",51.3972011871964,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",62000,"Rarefaction",51.4994051012441,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",63000,"Rarefaction",51.599956086696,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",64000,"Rarefaction",51.6989118199646,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",65000,"Rarefaction",51.7963266546579,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",66000,"Rarefaction",51.8922518588645,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",67000,"Rarefaction",51.9867358388677,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",68000,"Rarefaction",52.079824341664,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",69000,"Rarefaction",52.1715606420467,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",70000,"Rarefaction",52.2619857101848,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",71000,"Rarefaction",52.3511383763074,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",72000,"Rarefaction",52.4390554729218,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",73000,"Rarefaction",52.5257719682877,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",74000,"Rarefaction",52.6113210939941,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",75000,"Rarefaction",52.6957344553184,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",76000,"Rarefaction",52.7790421405398,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",77000,"Rarefaction",52.8612728177561,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",78000,"Rarefaction",52.9424538261097,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",79000,"Rarefaction",53.0226112569725,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",80000,"Rarefaction",53.1017700381747,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",81000,"Rarefaction",53.1799539992634,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",82000,"Rarefaction",53.2571859440385,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",83000,"Rarefaction",53.3334877084843,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",84000,"Rarefaction",53.4088802220362,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",85000,"Rarefaction",53.4833835606727,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",86000,"Rarefaction",53.5570169944218,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",87000,"Rarefaction",53.6297990377296,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",88000,"Rarefaction",53.7017474901334,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",89000,"Rarefaction",53.772879479186,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",90000,"Rarefaction",53.843211496518,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",91000,"Rarefaction",53.9127594297896,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",92000,"Rarefaction",53.9815386032358,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",93000,"Rarefaction",54.0495638031405,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",94000,"Rarefaction",54.116849305273,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",95000,"Rarefaction",54.1834089066183,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",96000,"Rarefaction",54.2492559459937,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",97000,"Rarefaction",54.314403329175,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",98000,"Rarefaction",54.37886355159,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",99000,"Rarefaction",54.4426487181478,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",1e+05,"Rarefaction",54.5057705601465,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",101000,"Rarefaction",54.5682404586447,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",102000,"Rarefaction",54.6300694565481,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",103000,"Rarefaction",54.6912682779825,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",104000,"Rarefaction",54.7518473398953,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",105000,"Rarefaction",54.8118167685414,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",106000,"Rarefaction",54.8711864121214,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",107000,"Rarefaction",54.9299658531556,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",108000,"Rarefaction",54.9881644185083,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",109000,"Rarefaction",55.0457911939391,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",110000,"Rarefaction",55.1028550315634,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",111000,"Rarefaction",55.1593645601131,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",112000,"Rarefaction",55.2153281943179,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",113000,"Rarefaction",55.2707541453339,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",114000,"Rarefaction",55.3256504248798,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",115000,"Rarefaction",55.3800248579314,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",116000,"Rarefaction",55.4338850848446,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",117000,"Rarefaction",55.4872385740542,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",118000,"Rarefaction",55.5400926227437,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",119000,"Rarefaction",55.5924543676609,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",120000,"Rarefaction",55.6443307882866,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",121000,"Rarefaction",55.6957287138504,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",122000,"Rarefaction",55.7466548280416,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",123000,"Rarefaction",55.797115672461,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",124000,"Rarefaction",55.8471176543512,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",125000,"Rarefaction",55.896667051092,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",126000,"Rarefaction",55.9457700099551,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",127000,"Rarefaction",55.9944325570837,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",128000,"Rarefaction",56.0426606002665,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",129000,"Rarefaction",56.0904599286961,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",130000,"Rarefaction",56.1378362244687,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",131000,"Rarefaction",56.1847950584043,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",132000,"Rarefaction",56.2313418958987,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",133000,"Rarefaction",56.2774821008096,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",134000,"Rarefaction",56.3232209385842,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",135000,"Rarefaction",56.368563577788,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",136000,"Rarefaction",56.4135150913789,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",137000,"Rarefaction",56.4580804648209,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",138000,"Rarefaction",56.5022645907271,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",139000,"Rarefaction",56.5460722782193,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",140000,"Rarefaction",56.5895082514131,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",141000,"Rarefaction",56.6325771528104,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",142000,"Rarefaction",56.6752835436711,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",143000,"Rarefaction",56.7176319097353,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",144000,"Rarefaction",56.7596266574884,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",145000,"Rarefaction",56.8012721228361,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",146000,"Rarefaction",56.8425725680504,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",147000,"Rarefaction",56.8835321824373,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",148000,"Rarefaction",56.9241550892618,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",149000,"Rarefaction",56.9644453439787,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",150000,"Rarefaction",57.0044069355862,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",151000,"Rarefaction",57.044043787668,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",152000,"Rarefaction",57.0833597632588,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",153000,"Rarefaction",57.122358662231,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",154000,"Rarefaction",57.1610442229409,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",155000,"Rarefaction",57.1994201283756,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",156000,"Rarefaction",57.2374900009749,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",157000,"Rarefaction",57.2752574080976,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",158000,"Rarefaction",57.3127258604578,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",159000,"Rarefaction",57.3498988159112,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",160000,"Rarefaction",57.3867796794838,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",161000,"Rarefaction",57.4233718012344,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",162000,"Rarefaction",57.4596784855163,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",163000,"Rarefaction",57.4957029820073,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",164000,"Rarefaction",57.5314484932424,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",165000,"Rarefaction",57.5669181740294,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",166000,"Rarefaction",57.6021151315858,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",167000,"Rarefaction",57.6370424284859,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",168000,"Rarefaction",57.6717030788894,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",169000,"Rarefaction",57.7061000554749,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",170000,"Rarefaction",57.7402362860461,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",171000,"Rarefaction",57.7741146546534,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",172000,"Rarefaction",57.8077380058694,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",173000,"Rarefaction",57.8411091409289,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",174000,"Rarefaction",57.8742308212585,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",175000,"Rarefaction",57.9071057696502,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",176000,"Rarefaction",57.939736666909,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",177000,"Rarefaction",57.972126157121,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",178000,"Rarefaction",58.0042768494747,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",179000,"Rarefaction",58.0361913112171,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",180000,"Rarefaction",58.0678720762879,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",181000,"Rarefaction",58.0993216432112,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",182000,"Rarefaction",58.1305424731936,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",183000,"Rarefaction",58.1615369947131,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",184000,"Rarefaction",58.1923076014179,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",185000,"Rarefaction",58.2228566561224,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",186000,"Rarefaction",58.2531864842041,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",187000,"Rarefaction",58.2832993838046,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",188000,"Rarefaction",58.3131976181401,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",189000,"Rarefaction",58.3428834196047,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",190000,"Rarefaction",58.3723589923427,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",191000,"Rarefaction",58.4016265084993,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",192000,"Rarefaction",58.4306881106198,"D90","Hydrolysate",29,1680161,64
"D90__Hydrolysate",193000,"Rarefaction",58.4595459121148,"D90","Hydrolysate",29,1680161,64
